Dataset,Record,Variable,Value
IQ,8,$iq_igdcmpid,"['Tobacco Fillers', 'Burley Tobacco', 'Bright Tobacco', 'Oriental Tobacco', 'Burley Tobacco 2', 'Reconstituted Tobacco', 'Methylcellulose', '1,3-Butanediol', 'Cocoa Extract', 'Butyric Acid']"
IQ,10,SPTOBID,CIG01A
IQ,10,IGDCMPID,"1,3-Butanediol"
IQ,10,IQPARENT,Triacetin
IQ,10,$iq_igdcmpid,"['Tobacco Fillers', 'Burley Tobacco', 'Bright Tobacco', 'Oriental Tobacco', 'Burley Tobacco 2', 'Reconstituted Tobacco', 'Methylcellulose', '1,3-Butanediol', 'Cocoa Extract', 'Butyric Acid']"
IQ,11,SPTOBID,CIG01A
IQ,11,IGDCMPID,Cocoa Extract
IQ,11,IQPARENT,Tobacco Filler
IQ,11,$iq_igdcmpid,"['Tobacco Fillers', 'Burley Tobacco', 'Bright Tobacco', 'Oriental Tobacco', 'Burley Tobacco 2', 'Reconstituted Tobacco', 'Methylcellulose', '1,3-Butanediol', 'Cocoa Extract', 'Butyric Acid']"
IQ,12,SPTOBID,CIG01A
IQ,12,IGDCMPID,Butyric Acid
IQ,12,IQPARENT,Tobacco Filler
IQ,12,$iq_igdcmpid,"['Tobacco Fillers', 'Burley Tobacco', 'Bright Tobacco', 'Oriental Tobacco', 'Burley Tobacco 2', 'Reconstituted Tobacco', 'Methylcellulose', '1,3-Butanediol', 'Cocoa Extract', 'Butyric Acid']"
IQ,13,SPTOBID,CIG02A
IQ,13,IGDCMPID,Cellulose Acetate
IQ,13,IQPARENT,Cellulose Filter A
IQ,13,$iq_igdcmpid,"['Cellulose Acetate', 'Triacetin', 'FSC Paper A', 'Cellulose Pulp', 'Calcium Carbonate', 'Sodium Alginate', 'Trisodium Citrate', 'Cationic Starch', 'Seam Adhesive']"
IQ,14,SPTOBID,CIG02A
IQ,14,IGDCMPID,Triacetin
IQ,14,IQPARENT,Cellulose Filter A
IQ,14,$iq_igdcmpid,"['Cellulose Acetate', 'Triacetin', 'FSC Paper A', 'Cellulose Pulp', 'Calcium Carbonate', 'Sodium Alginate', 'Trisodium Citrate', 'Cationic Starch', 'Seam Adhesive']"
IQ,16,SPTOBID,CIG02A
IQ,16,IGDCMPID,Cellulose Pulp
IQ,16,IQPARENT,FSC Paper B
IQ,16,$iq_igdcmpid,"['Cellulose Acetate', 'Triacetin', 'FSC Paper A', 'Cellulose Pulp', 'Calcium Carbonate', 'Sodium Alginate', 'Trisodium Citrate', 'Cationic Starch', 'Seam Adhesive']"
IQ,17,SPTOBID,CIG02A
IQ,17,IGDCMPID,Calcium Carbonate
IQ,17,IQPARENT,FSC Paper B
IQ,17,$iq_igdcmpid,"['Cellulose Acetate', 'Triacetin', 'FSC Paper A', 'Cellulose Pulp', 'Calcium Carbonate', 'Sodium Alginate', 'Trisodium Citrate', 'Cationic Starch', 'Seam Adhesive']"
IQ,18,SPTOBID,CIG02A
IQ,18,IGDCMPID,Sodium Alginate
IQ,18,IQPARENT,FSC Paper B
IQ,18,$iq_igdcmpid,"['Cellulose Acetate', 'Triacetin', 'FSC Paper A', 'Cellulose Pulp', 'Calcium Carbonate', 'Sodium Alginate', 'Trisodium Citrate', 'Cationic Starch', 'Seam Adhesive']"
IQ,19,SPTOBID,CIG02A
IQ,19,IGDCMPID,Trisodium Citrate
IQ,19,IQPARENT,FSC Paper B
IQ,19,$iq_igdcmpid,"['Cellulose Acetate', 'Triacetin', 'FSC Paper A', 'Cellulose Pulp', 'Calcium Carbonate', 'Sodium Alginate', 'Trisodium Citrate', 'Cationic Starch', 'Seam Adhesive']"
IQ,20,SPTOBID,CIG02A
IQ,20,IGDCMPID,Cationic Starch
IQ,20,IQPARENT,FSC Paper B
IQ,20,$iq_igdcmpid,"['Cellulose Acetate', 'Triacetin', 'FSC Paper A', 'Cellulose Pulp', 'Calcium Carbonate', 'Sodium Alginate', 'Trisodium Citrate', 'Cationic Starch', 'Seam Adhesive']"
IQ,21,SPTOBID,CIG02A
IQ,21,IGDCMPID,Seam Adhesive
IQ,21,IQPARENT,FSC Paper B
IQ,21,$iq_igdcmpid,"['Cellulose Acetate', 'Triacetin', 'FSC Paper A', 'Cellulose Pulp', 'Calcium Carbonate', 'Sodium Alginate', 'Trisodium Citrate', 'Cationic Starch', 'Seam Adhesive']"
