dataset,variable,label,type,length
sm,SMSTDTC,Start Date/Time of Milestone,Char,10
sm,SMENDTC,End Date/Time of Milestone,Char,10
sm,SMENRTPT,End Relative to Reference Time Point,Char,50
sm,SMENTPT,End Reference Time Point,Char,50
dm,STUDYID,Study Identifier,Char,50
dm,DOMAIN,Domain Abbreviation,Char,50
dm,USUBJID,Unique Subject Identifier,Char,50
dm,SUBJID,Subject Identifier for the Study,Char,50
dm,RFSTDTC,Subject Reference Start Date/Time,Char,50
dm,RFENDTC,Subject Reference End Date/Time,Char,50
dm,RFXSTDTC,Date/Time of First Study Treatment,Char,50
dm,RFXENDTC,Date/Time of Last Study Treatment,Char,50
dm,RFICDTC,Date/Time of Informed Consent,Char,50
dm,RFPENDTC,Date/Time of End of Participation,Char,50
dm,DTHDTC,Date/Time of Death,Char,50
dm,DTHFL,Subject Death Flag,Char,50
dm,SITEID,Study Site Identifier,Char,50
dm,BRTHDTC,Date/Time of Birth,Char,50
dm,AGE,Age,Num,8
dm,AGEU,Age Units,Char,50
dm,SEX,Sex,Char,50
dm,RACE,Race,Char,50
dm,ETHNIC,Ethnicity,Char,50
dm,ARMCD,Planned Arm Code,Char,50
dm,ARM,Description of Planned Arm,Char,50
dm,ACTARMCD,Actual Arm Code,Char,50
dm,ACTARM,Description of Actual Arm,Char,50
dm,ARMNRS,Reason Arm and/or Actual Arm is Null,Char,50
dm,ACTARMUD,Description of Unplanned Actual Arm,Char,50
dm,COUNTRY,Country,Char,50
dm,DMDTC,Date/Time of Collection,Char,10
tv,STUDYID,Study Identifier,Char,12
tv,DOMAIN,Domain Abbreviation,Char,2
tv,VISITNUM,Visit Number,Num,8
tv,VISIT,Visit Name,Char,200
tv,ARMCD,Planned Arm Code,Char,8
tv,TVSTRL,Visit Start Rule,Char,200
tv,TVENRL,Visit End Rule,Char,200
