SEND18,1.0,PUBLISHED,CORE-000381
SEND19,1.0,PUBLISHED,CORE-000273
SEND20,1.0,PUBLISHED,CORE-000485
SEND21,1.0,PUBLISHED,CORE-000492
SEND22,1.0,PUBLISHED,CORE-000491
SEND23,1.0,PUBLISHED,CORE-000490
SEND24,1.0,PUBLISHED,CORE-000143
SEND25,1.0,PUBLISHED,CORE-000088
SEND26,1.0,PUBLISHED,CORE-000147
SEND27.1,1.0,PUBLISHED,CORE-000325
SEND29,1.0,PUBLISHED,CORE-000594
SEND30,1.0,PUBLISHED,CORE-000569
SEND31,1.0,PUBLISHED,CORE-000519
SEND32,1.0,PUBLISHED,CORE-000523
SEND33,1.0,PUBLISHED,CORE-000487
SEND36,1.0,PUBLISHED,CORE-000570
SEND37,1.0,PUBLISHED,CORE-000351
SEND43,1.0,PUBLISHED,CORE-000237
SEND44,1.0,PUBLISHED,CORE-000219
SEND45,1.0,PUBLISHED,CORE-000545
SEND46,1.0,PUBLISHED,CORE-000272
SEND47,1.0,PUBLISHED,CORE-000546
SEND48,1.0,PUBLISHED,CORE-000852
SEND49,1.0,DRAFT,
SEND50,1.0,DRAFT,
SEND57.1,1.0,DRAFT,
SEND58,1.0,PUBLISHED,CORE-000653
SEND59.1,1.0,PUBLISHED,CORE-000548
SEND63,1.0,PUBLISHED,CORE-000248
SEND64,1.0,PUBLISHED,CORE-000199
SEND65,1.0,PUBLISHED,CORE-000575
SEND66,1.0,PUBLISHED,CORE-000547
SEND67,1.0,PUBLISHED,CORE-000547
SEND68,1.0,PUBLISHED,CORE-000547
SEND71.1,1.0,DRAFT,
SEND72.1,1.0,PUBLISHED,CORE-000558
SEND73,1.0,PUBLISHED,CORE-000529
SEND74,1.0,PUBLISHED,CORE-000529
SEND78,1.0,PUBLISHED,CORE-000207
SEND85.1,1.0,PUBLISHED,CORE-000255
SEND86.1,1.0,PUBLISHED,CORE-000650
SEND87,1.0,PUBLISHED,CORE-000341
SEND88,1.0,PUBLISHED,CORE-000542
SEND91,1.0,PUBLISHED,CORE-000756
SEND97,1.0,PUBLISHED,CORE-000382
SEND100,1.0,DRAFT,
SEND101,1.0,DRAFT,
SEND103,1.0,PUBLISHED,CORE-000498
SEND104.1,1.0,PUBLISHED,CORE-000883
SEND104.2,1.0,PUBLISHED,CORE-000884
SEND105,1.0,DRAFT,
SEND106.1,1.0,DRAFT,
SEND109,1.0,PUBLISHED,CORE-000201
SEND111,1.0,DRAFT,
SEND112.1,1.0,DRAFT,
SEND118,1.0,PUBLISHED,CORE-000218
SEND119,1.0,PUBLISHED,CORE-000780
SEND121,1.0,PUBLISHED,CORE-000206
SEND124.1,1.0,PUBLISHED,CORE-000009
SEND125.1,1.0,PUBLISHED,CORE-000256
SEND130.1,1.0,PUBLISHED,CORE-000535
SEND132,1.0,PUBLISHED,CORE-000524
SEND134,1.0,PUBLISHED,CORE-000599
SEND138,1.0,PUBLISHED,CORE-000458
SEND139,1.0,PUBLISHED,CORE-000677
SEND143,1.0,PUBLISHED,CORE-000567
SEND144,1.0,PUBLISHED,CORE-000715
SEND145,1.0,PUBLISHED,CORE-000568
SEND146,1.0,PUBLISHED,CORE-000520
SEND147,1.0,PUBLISHED,CORE-000521
SEND148,1.0,PUBLISHED,CORE-000482
SEND149,1.0,PUBLISHED,CORE-000481
SEND150,1.0,PUBLISHED,CORE-000472
SEND153,1.0,DRAFT,
SEND156,1.0,PUBLISHED,CORE-000771
SEND163,1.0,PUBLISHED,CORE-000555
SEND167,1.0,PUBLISHED,CORE-000671
SEND168,1.0,PUBLISHED,CORE-000496
SEND169,1.0,PUBLISHED,CORE-000584
SEND172,1.0,PUBLISHED,CORE-000463
SEND175,1.0,PUBLISHED,CORE-000495
SEND177,1.0,PUBLISHED,CORE-000456
SEND178,1.0,PUBLISHED,CORE-000447
SEND182.1,1.0,PUBLISHED,CORE-000462
SEND183,1.0,PUBLISHED,CORE-000446
SEND188,1.0,PUBLISHED,CORE-000499
SEND189.1,1.0,PUBLISHED,CORE-000511
SEND190.1,1.0,DRAFT,
SEND191,1.0,PUBLISHED,CORE-000508
SEND192,1.0,PUBLISHED,CORE-000475
SEND194,1.0,PUBLISHED,CORE-000722
SEND195.1,1.0,PUBLISHED,CORE-000526
SEND199,1.0,PUBLISHED,CORE-000486
SEND200,1.0,PUBLISHED,CORE-000561
SEND203,1.0,DRAFT,
SEND206,1.0,PUBLISHED,CORE-000480
SEND208.1,1.0,PUBLISHED,CORE-000474
SEND213,1.0,PUBLISHED,CORE-000132
SEND214,1.0,PUBLISHED,CORE-000027
SEND216,1.0,DRAFT,
SEND217,1.0,DRAFT,
SEND221,1.0,PUBLISHED,CORE-000534
SEND222,1.0,DRAFT,
SEND223,1.0,DRAFT,
SEND224,1.0,PUBLISHED,CORE-000559
SEND225,1.0,DRAFT,
SEND231,1.0,PUBLISHED,CORE-000433
SEND232,1.0,PUBLISHED,CORE-000432
SEND233,1.0,PUBLISHED,CORE-000342
SEND234,1.0,PUBLISHED,CORE-000770
SEND235,1.0,PUBLISHED,CORE-000768
SEND236.1,1.0,PUBLISHED,CORE-000772
SEND237,1.0,PUBLISHED,CORE-000451
SEND238,1.0,DRAFT,
SEND239,1.0,DRAFT,
SEND240.1,1.0,PUBLISHED,CORE-000576
SEND241.1,1.0,PUBLISHED,CORE-000775
SEND243.1,1.0,PUBLISHED,CORE-000460
SEND244.1,1.0,PUBLISHED,CORE-000459
SEND245,1.0,PUBLISHED,CORE-000749
SEND246,1.0,PUBLISHED,CORE-000154
SEND247.1,1.0,DRAFT,
SEND248.1,1.0,PUBLISHED,CORE-000353
SEND249.1,1.0,PUBLISHED,CORE-000172
SEND250,1.0,PUBLISHED,CORE-000509
SEND251,1.0,PUBLISHED,CORE-000479
SEND253.1,1.0,PUBLISHED,CORE-000557
SEND254.1,1.0,PUBLISHED,CORE-000551
SEND255,1.0,PUBLISHED,CORE-000503
SEND257,1.0,PUBLISHED,CORE-000438
SEND261,1.0,DRAFT,
SEND262.1,1.0,PUBLISHED,CORE-000556
SEND263,1.0,PUBLISHED,CORE-000431
SEND264,1.0,PUBLISHED,CORE-000430
SEND266.1,1.0,DRAFT,
SEND268.1,1.0,PUBLISHED,CORE-000902
SEND269.1,1.0,PUBLISHED,CORE-000902
SEND270.1,1.0,PUBLISHED,CORE-000947
SEND273,1.0,PUBLISHED,CORE-000690
SEND274.1,1.0,PUBLISHED,CORE-000783
SEND276,1.0,PUBLISHED,CORE-000398
SEND278,1.0,PUBLISHED,CORE-000573
SEND279.1,1.0,PUBLISHED,CORE-000393
SEND280,1.0,PUBLISHED,CORE-000440
SEND281,1.0,PUBLISHED,CORE-000151
SEND282,1.0,PUBLISHED,CORE-000934
SEND283,1.0,DRAFT,
SEND286,1.0,PUBLISHED,CORE-000388
SEND288,1.0,PUBLISHED,CORE-000583
SEND289.1,1.0,PUBLISHED,CORE-000477
SEND290,1.0,PUBLISHED,CORE-000651
SEND291,1.0,PUBLISHED,CORE-000385
SEND292,1.0,PUBLISHED,CORE-000654
SEND293,1.0,DRAFT,
SEND294,1.0,PUBLISHED,CORE-000478
SEND298,1.0,DRAFT,
SEND299.1,1.0,DRAFT,
SEND299.2,1.0,DRAFT,
SEND299.3,1.0,DRAFT,
SEND305,1.0,PUBLISHED,CORE-000455
SEND306,1.0,PUBLISHED,CORE-000454
SEND307,1.0,PUBLISHED,CORE-000781
SEND308,1.0,PUBLISHED,CORE-000782
SEND310,1.0,DRAFT,
SEND311,1.0,PUBLISHED,CORE-000387
SEND312,1.0,PUBLISHED,CORE-000389
SEND317,1.0,PUBLISHED,CORE-000359
SEND319,1.0,DRAFT,
SEND320,1.0,PUBLISHED,CORE-000773
SEND324,1.0,PUBLISHED,CORE-000444
SEND327,1.0,DRAFT,
SEND328-1,1.0,DRAFT,
SEND328-2,1.0,DRAFT,
SEND331,1.0,PUBLISHED,CORE-000578
SEND333,1.0,DRAFT,
SEND334,1.0,PUBLISHED,CORE-000471
SEND336,1.0,PUBLISHED,CORE-000390
SEND338,1.0,PUBLISHED,CORE-000608
SEND341,1.0,PUBLISHED,CORE-000383
SEND342,1.0,PUBLISHED,CORE-000537
SEND343,1.0,PUBLISHED,CORE-000397
SEND344,1.0,PUBLISHED,CORE-000395
SEND345,1.0,PUBLISHED,CORE-000396
SEND346,1.0,PUBLISHED,CORE-000394
SEND348,1.0,DRAFT,
SEND407,1.0,DRAFT,
SEND408,1.0,DRAFT,
SEND409,1.0,PUBLISHED,CORE-000926
SEND410,1.0,PUBLISHED,CORE-000652
SEND411,1.0,DRAFT,
TRC1734a,1.0,DRAFT,
TRC1734b,1.0,DRAFT,
TRC1734c,1.0,PUBLISHED,CORE-000505
TRC1736c,1.0,PUBLISHED,CORE-000581
