TIG0321,1.0,PUBLISHED,CORE-000266
TIG0322,1.0,PUBLISHED,CORE-000597
TIG0323,1.0,PUBLISHED,CORE-000013
TIG0324,1.0,PUBLISHED,CORE-000106
TIG0327,1.0,PUBLISHED,CORE-000268
TIG0328,1.0,PUBLISHED,CORE-000267
TIG0329,1.0,PUBLISHED,CORE-000030
TIG0330,1.0,PUBLISHED,CORE-000081
TIG0331,1.0,PUBLISHED,CORE-000084
TIG0332,1.0,PUBLISHED,CORE-000171
TIG0333,1.0,PUBLISHED,CORE-000085
TIG0334,1.0,PUBLISHED,CORE-000261
TIG0336,1.0,PUBLISHED,CORE-000258
TIG0337,1.0,PUBLISHED,CORE-000033
TIG0338,1.0,PUBLISHED,CORE-000363
TIG0339,1.0,PUBLISHED,CORE-000034
TIG0340,1.0,DRAFT,
TIG0341,1.0,PUBLISHED,CORE-000086
TIG0344,1.0,PUBLISHED,CORE-000250
TIG0345,1.0,PUBLISHED,CORE-000236
TIG0346,1.0,PUBLISHED,CORE-000117
TIG0347,1.0,PUBLISHED,CORE-000024
TIG0348,1.0,PUBLISHED,CORE-000184
TIG0349,1.0,PUBLISHED,CORE-000023
TIG0350,1.0,PUBLISHED,CORE-000260
TIG0351,1.0,PUBLISHED,CORE-000018
TIG0352,1.0,PUBLISHED,CORE-000014
TIG0353,1.0,PUBLISHED,CORE-000015
TIG0354,1.0,PUBLISHED,CORE-000016
TIG0355,1.0,PUBLISHED,CORE-000165
TIG0356,1.0,PUBLISHED,CORE-000166
TIG0357,1.0,PUBLISHED,CORE-000167
TIG0358,1.0,PUBLISHED,CORE-000080
TIG0359,1.0,PUBLISHED,CORE-000225
TIG0365,1.0,PUBLISHED,CORE-000137
TIG0366,1.0,PUBLISHED,CORE-000004
TIG0370,1.0,PUBLISHED,CORE-000291
TIG0374,1.0,PUBLISHED,CORE-000092
TIG0375,1.0,PUBLISHED,CORE-000092
TIG0376,1.0,PUBLISHED,CORE-000094
TIG0377,1.0,PUBLISHED,CORE-000093
TIG0378,1.0,PUBLISHED,CORE-000096
TIG0379,1.0,PUBLISHED,CORE-000098
TIG0380,1.0,PUBLISHED,CORE-000185
TIG0381,1.0,PUBLISHED,CORE-000006
TIG0382,1.0,PUBLISHED,CORE-000108
TIG0383,1.0,PUBLISHED,CORE-000254
TIG0384,1.0,PUBLISHED,CORE-000253
TIG0385,1.0,PUBLISHED,CORE-000252
TIG0386,1.0,PUBLISHED,CORE-000337
TIG0387,1.0,PUBLISHED,CORE-000370
TIG0388,1.0,PUBLISHED,CORE-000238
TIG0389,1.0,PUBLISHED,CORE-000239
TIG0390,1.0,PUBLISHED,CORE-000088
TIG0391,1.0,PUBLISHED,CORE-000186
TIG0392,1.0,PUBLISHED,CORE-000351
TIG0393,1.0,PUBLISHED,CORE-000009
TIG0394,1.0,PUBLISHED,CORE-000010
TIG0396,1.0,PUBLISHED,CORE-000158
TIG0397,1.0,PUBLISHED,CORE-000090
TIG0398,1.0,PUBLISHED,CORE-000017
TIG0400,1.0,PUBLISHED,CORE-000187
TIG0403,1.0,PUBLISHED,CORE-000744
TIG0404,1.0,PUBLISHED,CORE-000011
TIG0405,1.0,PUBLISHED,CORE-000001
TIG0406,1.0,PUBLISHED,CORE-000025
TIG0407,1.0,PUBLISHED,CORE-000227
TIG0408,1.0,PUBLISHED,CORE-000228
TIG0409,1.0,PUBLISHED,CORE-000290
TIG0410,1.0,PUBLISHED,CORE-000289
TIG0411,1.0,PUBLISHED,CORE-000298
TIG0412,1.0,PUBLISHED,CORE-000299
TIG0414,1.0,PUBLISHED,CORE-000169
TIG0421,1.0,PUBLISHED,CORE-000484
TIG0422,1.0,PUBLISHED,CORE-000136
TIG0423,1.0,PUBLISHED,CORE-000134
TIG0424,1.0,PUBLISHED,CORE-000135
TIG0425,1.0,PUBLISHED,CORE-000293
TIG0426,1.0,PUBLISHED,CORE-000020
TIG0427,1.0,PUBLISHED,CORE-000352
TIG0428,1.0,PUBLISHED,CORE-000527
TIG0429,1.0,PUBLISHED,CORE-000256
TIG0430,1.0,PUBLISHED,CORE-000095
TIG0431,1.0,PUBLISHED,CORE-000784
TIG0432,1.0,PUBLISHED,CORE-000097
TIG0433,1.0,PUBLISHED,CORE-000575
TIG0434,1.0,PUBLISHED,CORE-000552
TIG0435,1.0,PUBLISHED,CORE-000138
TIG0436,1.0,PUBLISHED,CORE-000553
TIG0437,1.0,PUBLISHED,CORE-000139
TIG0438,1.0,PUBLISHED,CORE-000140
TIG0439,1.0,PUBLISHED,CORE-000262
TIG0440,1.0,PUBLISHED,CORE-000177
TIG0441,1.0,PUBLISHED,CORE-000763
TIG0442,1.0,PUBLISHED,CORE-000710
TIG0443,1.0,PUBLISHED,CORE-000324
TIG0444,1.0,PUBLISHED,CORE-000572
TIG0448,1.0,PUBLISHED,CORE-000141
TIG0449,1.0,PUBLISHED,CORE-000142
TIG0450,1.0,PUBLISHED,CORE-000143
TIG0451,1.0,PUBLISHED,CORE-000144
TIG0452,1.0,PUBLISHED,CORE-000534
TIG0461,1.0,PUBLISHED,CORE-000147
TIG0462,1.0,PUBLISHED,CORE-000148
TIG0467,1.0,PUBLISHED,CORE-000152
TIG0470,1.0,PUBLISHED,CORE-000154
TIG0471,1.0,PUBLISHED,CORE-000294
TIG0475,1.0,PUBLISHED,CORE-000155
TIG0476,1.0,PUBLISHED,CORE-000156
TIG0479,1.0,PUBLISHED,CORE-000157
TIG0481,1.0,PUBLISHED,CORE-000075
TIG0482,1.0,PUBLISHED,CORE-000179
TIG0483,1.0,PUBLISHED,CORE-000180
TIG0485,1.0,PUBLISHED,CORE-000182
TIG0486,1.0,PUBLISHED,CORE-000019
TIG0489,1.0,PUBLISHED,CORE-000183
TIG0495,1.0,PUBLISHED,CORE-000580
TIG0496,1.0,PUBLISHED,CORE-000027
TIG0497,1.0,PUBLISHED,CORE-000027
TIG0498,1.0,PUBLISHED,CORE-000539
TIG0499,1.0,PUBLISHED,CORE-000540
TIG0500,1.0,PUBLISHED,CORE-000538
TIG0501,1.0,PUBLISHED,CORE-000272
TIG0502,1.0,PUBLISHED,CORE-000196
TIG0503,1.0,PUBLISHED,CORE-000195
TIG0504,1.0,PUBLISHED,CORE-000197
TIG0505,1.0,PUBLISHED,CORE-000198
TIG0506,1.0,PUBLISHED,CORE-000159
TIG0507,1.0,PUBLISHED,CORE-000160
TIG0508,1.0,PUBLISHED,CORE-000161
TIG0509,1.0,PUBLISHED,CORE-000162
TIG0510,1.0,PUBLISHED,CORE-000163
TIG0511,1.0,PUBLISHED,CORE-000164
TIG0513,1.0,PUBLISHED,CORE-000200
TIG0514,1.0,PUBLISHED,CORE-000376
TIG0515,1.0,PUBLISHED,CORE-000219
TIG0518,1.0,PUBLISHED,CORE-000242
TIG0519,1.0,PUBLISHED,CORE-000243
TIG0520,1.0,PUBLISHED,CORE-000244
TIG0524,1.0,PUBLISHED,CORE-000594
TIG0532,1.0,PUBLISHED,CORE-000581
TIG0533,1.0,PUBLISHED,CORE-000502
TIG0534,1.0,PUBLISHED,CORE-000712
TIG0535,1.0,PUBLISHED,CORE-000206
TIG0536,1.0,PUBLISHED,CORE-000220
TIG0537,1.0,PUBLISHED,CORE-000457
TIG0538,1.0,PUBLISHED,CORE-000384
TIG0549,1.0,PUBLISHED,CORE-000087
TIG0550,1.0,PUBLISHED,CORE-000123
TIG0551,1.0,PUBLISHED,CORE-000124
TIG0552,1.0,PUBLISHED,CORE-000125
TIG0553,1.0,PUBLISHED,CORE-000126
TIG0554,1.0,PUBLISHED,CORE-000127
TIG0555,1.0,PUBLISHED,CORE-000128
TIG0556,1.0,PUBLISHED,CORE-000129
TIG0557,1.0,PUBLISHED,CORE-000130
TIG0558,1.0,PUBLISHED,CORE-000131
TIG0559,1.0,PUBLISHED,CORE-000021
TIG0562,1.0,PUBLISHED,CORE-000118
TIG0563,1.0,PUBLISHED,CORE-000199
TIG0565,1.0,PUBLISHED,CORE-000172
TIG0566,1.0,PUBLISHED,CORE-000204
TIG0567,1.0,PUBLISHED,CORE-000203
TIG0568,1.0,PUBLISHED,CORE-000598
TIG0569,1.0,PUBLISHED,CORE-000173
TIG0570,1.0,DRAFT,
TIG0571,1.0,PUBLISHED,CORE-000222
TIG0572,1.0,PUBLISHED,CORE-000221
TIG0574,1.0,PUBLISHED,CORE-000202
TIG0575,1.0,PUBLISHED,CORE-000240
TIG0576,1.0,PUBLISHED,CORE-000241
TIG0577,1.0,PUBLISHED,CORE-000099
TIG0578,1.0,PUBLISHED,CORE-000100
TIG0580,1.0,PUBLISHED,CORE-000133
TIG0581,1.0,PUBLISHED,CORE-000101
TIG0582,1.0,PUBLISHED,CORE-000102
TIG0583,1.0,PUBLISHED,CORE-000103
TIG0584,1.0,PUBLISHED,CORE-000104
TIG0586,1.0,PUBLISHED,CORE-000122
TIG0587,1.0,PUBLISHED,CORE-000007
TIG0592,1.0,PUBLISHED,CORE-000217
TIG0595,1.0,PUBLISHED,CORE-000218
TIG0597,1.0,PUBLISHED,CORE-000207
TIG0598,1.0,PUBLISHED,CORE-000026
TIG0602,1.0,PUBLISHED,CORE-000049
TIG0603,1.0,PUBLISHED,CORE-000074
TIG0604,1.0,PUBLISHED,CORE-000057
TIG0605,1.0,PUBLISHED,CORE-000245
TIG0606,1.0,PUBLISHED,CORE-000246
TIG0607,1.0,PUBLISHED,CORE-000208
TIG0608,1.0,PUBLISHED,CORE-000223
TIG0609,1.0,PUBLISHED,CORE-000209
TIG0610,1.0,PUBLISHED,CORE-000224
TIG0611,1.0,PUBLISHED,CORE-000210
TIG0612,1.0,PUBLISHED,CORE-000045
TIG0613,1.0,PUBLISHED,CORE-000047
TIG0614,1.0,PUBLISHED,CORE-000046
TIG0615,1.0,PUBLISHED,CORE-000121
TIG0616,1.0,PUBLISHED,CORE-000119
TIG0617,1.0,PUBLISHED,CORE-000120
TIG0622,1.0,PUBLISHED,CORE-000191
TIG0623,1.0,PUBLISHED,CORE-000192
TIG0627,1.0,PUBLISHED,CORE-000758
TIG0628,1.0,PUBLISHED,CORE-000212
TIG0629,1.0,PUBLISHED,CORE-000213
TIG0630,1.0,PUBLISHED,CORE-000374
TIG0631,1.0,PUBLISHED,CORE-000214
TIG0632,1.0,PUBLISHED,CORE-000764
TIG0633,1.0,PUBLISHED,CORE-000296
TIG0634,1.0,PUBLISHED,CORE-000170
TIG0637,1.0,PUBLISHED,CORE-000110
TIG0638,1.0,PUBLISHED,CORE-000295
TIG0640,1.0,PUBLISHED,CORE-000247
TIG0641,1.0,PUBLISHED,CORE-000083
TIG0642,1.0,PUBLISHED,CORE-000107
TIG0648,1.0,PUBLISHED,CORE-001034
TIG0649,1.0,PUBLISHED,CORE-000111
TIG0650,1.0,PUBLISHED,CORE-000112
TIG0651,1.0,PUBLISHED,CORE-000113
TIG0652,1.0,PUBLISHED,CORE-000114
TIG0653,1.0,PUBLISHED,CORE-000105
TIG0654,1.0,PUBLISHED,CORE-000721
TIG0656,1.0,PUBLISHED,CORE-000757
TIG0660,1.0,PUBLISHED,CORE-000116
TIG0661,1.0,PUBLISHED,CORE-000535
TIG0662,1.0,PUBLISHED,CORE-000048
TIG0663,1.0,PUBLISHED,CORE-000049
TIG0664,1.0,PUBLISHED,CORE-000050
TIG0665,1.0,PUBLISHED,CORE-000051
TIG0666,1.0,PUBLISHED,CORE-000052
TIG0667,1.0,PUBLISHED,CORE-000247
TIG0668,1.0,PUBLISHED,CORE-000054
TIG0669,1.0,PUBLISHED,CORE-000055
TIG0670,1.0,PUBLISHED,CORE-000056
TIG0671,1.0,PUBLISHED,CORE-000057
TIG0672,1.0,PUBLISHED,CORE-000058
TIG0673,1.0,PUBLISHED,CORE-000059
TIG0674,1.0,PUBLISHED,CORE-000060
TIG0675,1.0,PUBLISHED,CORE-000061
TIG0676,1.0,PUBLISHED,CORE-000245
TIG0677,1.0,PUBLISHED,CORE-000246
TIG0678,1.0,PUBLISHED,CORE-000064
TIG0679,1.0,PUBLISHED,CORE-000065
TIG0680,1.0,PUBLISHED,CORE-000066
TIG0681,1.0,PUBLISHED,CORE-000067
TIG0682,1.0,PUBLISHED,CORE-000068
TIG0683,1.0,PUBLISHED,CORE-000069
TIG0684,1.0,PUBLISHED,CORE-000070
TIG0685,1.0,PUBLISHED,CORE-000071
TIG0686,1.0,PUBLISHED,CORE-000044
TIG0687,1.0,PUBLISHED,CORE-000042
TIG0688,1.0,PUBLISHED,CORE-000043
TIG0689,1.0,PUBLISHED,CORE-000041
TIG0691,1.0,PUBLISHED,CORE-000037
TIG0692,1.0,PUBLISHED,CORE-000038
TIG0693,1.0,PUBLISHED,CORE-000039
TIG0694,1.0,PUBLISHED,CORE-000040
TIG0695,1.0,PUBLISHED,CORE-000036
TIG0696,1.0,PUBLISHED,CORE-000035
TIG0697,1.0,PUBLISHED,CORE-000029
TIG0698,1.0,PUBLISHED,CORE-000852
TIG0699,1.0,PUBLISHED,CORE-000189
TIG0700,1.0,PUBLISHED,CORE-000190
